10:43:40.658 [AWT-EventQueue-0] INFO  c.b.MainFrame - init version:2
10:48:16.889 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1802A14351605
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:16.898 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
10:48:16.898 [pool-2-thread-3] INFO  c.b.s.Worker - doWork
10:48:16.898 [pool-2-thread-3] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:16.898 [pool-2-thread-3] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:16.899 [pool-2-thread-3] INFO  c.b.DriverFactory - ChromeDriver
10:48:17.747 [pool-2-thread-5] ERROR c.b.s.Worker - doHomework error:1802A14351614
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:17.748 [pool-2-thread-5] INFO  c.b.s.Worker - doHomework
10:48:17.748 [pool-2-thread-5] INFO  c.b.s.Worker - doWork
10:48:17.748 [pool-2-thread-5] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:17.748 [pool-2-thread-5] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:17.748 [pool-2-thread-5] INFO  c.b.DriverFactory - ChromeDriver
10:48:18.091 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (54bdd6c6280254338ad4e1ab16b786bb)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:19.111 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (4e9b7ffc3fd9653df4e38aa05e8b7724)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:20.138 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:48:20.141 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:48:21.699 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (3e9ad22f842def6bf0e586024a4fed4c)
10:48:21.888 [pool-2-thread-5] INFO  c.b.DriverFactory - timeouts
10:48:21.890 [pool-2-thread-5] INFO  c.b.DriverFactory - window
10:48:22.485 [pool-2-thread-2] INFO  c.b.QuestionTask - user:1802A14361318,pwd:421122199601254211
10:48:23.472 [pool-2-thread-5] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (b551349e8e95c910405e8c2aa185907c)
10:48:23.502 [pool-2-thread-1] INFO  c.b.QuestionTask - user:1802A14361141,pwd:500231199012250029
10:48:26.710 [pool-2-thread-1] ERROR c.b.s.Worker - doHomework error:1802A14361141
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:26.711 [pool-2-thread-1] INFO  c.b.s.Worker - doHomework
10:48:26.711 [pool-2-thread-1] INFO  c.b.s.Worker - doWork
10:48:26.711 [pool-2-thread-1] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:26.711 [pool-2-thread-1] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:26.711 [pool-2-thread-1] INFO  c.b.DriverFactory - ChromeDriver
10:48:26.751 [pool-2-thread-2] ERROR c.b.s.Worker - doHomework error:1802A14361318
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:26.752 [pool-2-thread-2] INFO  c.b.s.Worker - doHomework
10:48:26.752 [pool-2-thread-2] INFO  c.b.s.Worker - doWork
10:48:26.752 [pool-2-thread-2] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:26.752 [pool-2-thread-2] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:26.752 [pool-2-thread-2] INFO  c.b.DriverFactory - ChromeDriver
10:48:29.294 [pool-2-thread-4] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (b94124d8241fbbad2f8180eef9071e38)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:30.703 [pool-2-thread-1] INFO  c.b.DriverFactory - timeouts
10:48:30.706 [pool-2-thread-1] INFO  c.b.DriverFactory - window
10:48:30.898 [pool-2-thread-2] INFO  c.b.DriverFactory - timeouts
10:48:30.901 [pool-2-thread-2] INFO  c.b.DriverFactory - window
10:48:31.451 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (b551349e8e95c910405e8c2aa185907c)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:31.954 [pool-2-thread-1] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (972d033e8a7c81676ae51c489eee6a84)
10:48:32.289 [pool-2-thread-2] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (baa110df70a5f89415df09648d9f1152)
10:48:32.388 [pool-2-thread-5] INFO  c.b.QuestionTask - text:验证码不正确，请重新输入
10:48:32.451 [pool-2-thread-5] ERROR c.b.QuestionTask - login error:1802A14351353
10:48:32.842 [pool-2-thread-4] INFO  c.b.QuestionTask - user:1802A14361317,pwd:421122199208110529
10:48:36.489 [pool-2-thread-4] ERROR c.b.s.Worker - doHomework error:1802A14361317
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:36.490 [pool-2-thread-4] INFO  c.b.s.Worker - doHomework
10:48:36.490 [pool-2-thread-4] INFO  c.b.s.Worker - doWork
10:48:36.490 [pool-2-thread-4] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:36.490 [pool-2-thread-4] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:36.490 [pool-2-thread-4] INFO  c.b.DriverFactory - ChromeDriver
10:48:37.503 [pool-2-thread-3] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (3e9ad22f842def6bf0e586024a4fed4c)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:40.055 [pool-2-thread-2] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (baa110df70a5f89415df09648d9f1152)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:40.091 [pool-2-thread-4] INFO  c.b.DriverFactory - timeouts
10:48:40.104 [pool-2-thread-4] INFO  c.b.DriverFactory - window
10:48:41.377 [pool-2-thread-3] INFO  c.b.QuestionTask - user:1802A14351706,pwd:413026199006206362
10:48:41.390 [pool-2-thread-4] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (fb42f53a5b2da0d437f2c69ad4e1300d)
10:48:43.403 [pool-2-thread-2] INFO  c.b.QuestionTask - user:1802A14351356,pwd:45273119841028032X
10:48:43.874 [pool-2-thread-5] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (b551349e8e95c910405e8c2aa185907c)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:44.687 [pool-2-thread-3] ERROR c.b.s.Worker - doHomework error:1802A14351706
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:44.687 [pool-2-thread-3] INFO  c.b.s.Worker - doHomework
10:48:44.687 [pool-2-thread-3] INFO  c.b.s.Worker - doWork
10:48:44.687 [pool-2-thread-3] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:44.688 [pool-2-thread-3] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:44.688 [pool-2-thread-3] INFO  c.b.DriverFactory - ChromeDriver
10:48:44.976 [pool-2-thread-1] INFO  c.b.QuestionTask - element:[[ChromeDriver: chrome on XP (972d033e8a7c81676ae51c489eee6a84)] -> css selector: body > div.container > div > div.col-md-4.col-xs-12.loginbg > form > button]
10:48:45.511 [pool-2-thread-5] INFO  c.b.QuestionTask - user:1802A14351353,pwd:362532199512201723
10:48:46.340 [pool-2-thread-2] ERROR c.b.s.Worker - doHomework error:1802A14351356
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:46.341 [pool-2-thread-2] INFO  c.b.s.Worker - doHomework
10:48:46.351 [pool-2-thread-2] INFO  c.b.s.Worker - doWork
10:48:46.351 [pool-2-thread-2] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:46.351 [pool-2-thread-2] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:46.351 [pool-2-thread-2] INFO  c.b.DriverFactory - ChromeDriver
10:48:48.101 [pool-2-thread-1] INFO  c.b.QuestionTask - user:1802A14351355,pwd:500236198909011564
10:48:48.106 [pool-2-thread-3] INFO  c.b.DriverFactory - timeouts
10:48:48.109 [pool-2-thread-3] INFO  c.b.DriverFactory - window
10:48:48.606 [pool-2-thread-5] ERROR c.b.s.Worker - doHomework error:1802A14351353
com.google.gson.JsonSyntaxException: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:224)
	at com.google.gson.Gson.fromJson(Gson.java:887)
	at com.google.gson.Gson.fromJson(Gson.java:852)
	at com.google.gson.Gson.fromJson(Gson.java:801)
	at com.google.gson.Gson.fromJson(Gson.java:773)
	at com.bruce.JsonUtils.fromJson(JsonUtils.java:17)
	at com.bruce.Config.isCharge(Config.java:60)
	at com.bruce.QuestionTask.goToMain(QuestionTask.java:180)
	at com.bruce.QuestionTask.www(QuestionTask.java:637)
	at com.bruce.QuestionTask.doWork(QuestionTask.java:611)
	at com.bruce.swing.Worker.doHomework(Worker.java:57)
	at com.bruce.swing.Worker.run(Worker.java:37)
	at java.lang.Thread.run(Thread.java:745)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
Caused by: java.lang.IllegalStateException: Expected BEGIN_OBJECT but was STRING at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.beginObject(JsonReader.java:385)
	at com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter.read(ReflectiveTypeAdapterFactory.java:213)
	... 15 common frames omitted
10:48:48.606 [pool-2-thread-5] INFO  c.b.s.Worker - doHomework
10:48:48.606 [pool-2-thread-5] INFO  c.b.s.Worker - doWork
10:48:48.606 [pool-2-thread-5] INFO  c.b.QuestionTask - DriverFactory.getDriver()
10:48:48.607 [pool-2-thread-5] INFO  c.b.DriverFactory - webdriver.chrome.driver
10:48:48.607 [pool-2-thread-5] INFO  c.b.DriverFactory - ChromeDriver
10:48:49.636 [pool-2-thread-3] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (d87fde9641b95bbe3d1491c7c10da4c3)
10:48:49.662 [pool-2-thread-2] INFO  c.b.DriverFactory - timeouts
10:48:49.665 [pool-2-thread-2] INFO  c.b.DriverFactory - window
10:48:51.119 [pool-2-thread-2] INFO  c.b.DriverFactory - driver:ChromeDriver: chrome on XP (b433ce1f33e00a8e608ac2042e05bfd4)
10:48:51.246 [pool-2-thread-1] ERROR c.b.s.Worker - doHomework error:1802A14351355
